2002-08-01T00:00:00Z	CHAVEZ, HUGO; VENEZUELA; CARACAS (VENEZUELA); COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT; ARMAMENT, DEFENSE AND MILITARY FORCES; POLITICS AND GOVERNMENT; DEMONSTRATIONS AND RIOTS	Rebellion Case in Venezuela Ignites Clashes	AP	article	http://www.nytimes.com/2002/08/01/world/rebellion-case-in-venezuela-ignites-clashes.html	Foreign Desk	World	The police used tear gas and fired shots into the air today to break up fights outside Venezuela's Supreme Court, which is deciding whether four military officers should be tried for rebellion.    At least five people were injured, and several were...	The police used tear gas and fired shots into the air today to break up fights outside Venezuela's Supreme Court, which is deciding whether four military officers should be tried for rebellion. At least five people were injured, and several were arrested. Scuffles between supporters of President Hugo Chávez and riot police officers spread to streets surrounding the court building in downtown Caracas.
2002-08-01T00:00:00Z	ISRAEL; PALESTINIANS; THEATER	Drama as a DMZ in Israel; Arab and Jewish Actors Share the Stage as Partners in Provocative Works	The New York Times	article	http://www.nytimes.com/2002/08/01/theater/drama-dmz-israel-arab-jewish-actors-share-stage-partners-provocative-works.html	The Arts/Cultural Desk	Arts; Theater	One Friday night in October 2000, several bloody weeks into the Palestinian uprising called the Aksa intifada, the Arab-Hebrew Theater here presented an open-mike night. It went by the title ''In Jaffa, We Talk,'' and it was meant to reinforce in...	One Friday night in October 2000, several bloody weeks into the Palestinian uprising called the Aksa intifada, the Arab-Hebrew Theater here presented an open-mike night. It went by the title ''In Jaffa, We Talk,'' and it was meant to reinforce in wrenching times the theater's commitment to partnership between the Jewish and Arab citizens of Israel. At one point Igal Ezraty, the theater's artistic director, began to read aloud the names of the intifada's fatalities, and he asked the audience to stand in mourning. But when he mentioned several Israeli soldiers who were killed, some Arab spectators shouted back that they could not commemorate ''our oppressors, our murderers.'' And when Mr. Ezraty listed the dead Palestinians and Israeli Arabs, some Jews pointedly took their seats.
2002-08-03T00:00:00Z	CHAVEZ, HUGO; VENEZUELA; CARACAS (VENEZUELA); COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT; POLITICS AND GOVERNMENT; DEMONSTRATIONS AND RIOTS	Violence Worsens in Downtown Caracas	Reuters	article	http://www.nytimes.com/2002/08/03/world/violence-worsens-in-downtown-caracas.html	Foreign Desk	World	Gunmen shot and wounded a policeman and four civilians in Caracas today and supporters of President Hugo Chávez clashed with riot police in the most serious outbreak of street violence since a short-lived coup in April.    In the third day of...	Gunmen shot and wounded a policeman and four civilians in Caracas today and supporters of President Hugo Chávez clashed with riot police in the most serious outbreak of street violence since a short-lived coup in April. In the third day of violent protests, gunmen with rifles ambushed a police armored vehicle in the impoverished and crime-ridden January 23 district, piercing the truck's armor and wounding an officer in the leg, Mayor Alfredo Peña said.
2002-08-04T00:00:00Z	COUNTER SPY SHOPS; CCS INTERNATIONAL LTD; COMPANY AND ORGANIZATION PROFILES; SECURITY AND WARNING SYSTEMS; TERRORISM	Outfitter to the Suspicious	The New York Times	article	http://www.nytimes.com/2002/08/04/nyregion/in-business-outfitter-to-the-suspicious.html	Westchester Weekly Desk	New York and Region	ON the busy stretch of Huguenot Street here, the Chevrolet dealership and Pizza Hut mix easily with the New Roc City entertainment complex and a sprinkling of office buildings. It is the unlikely home for headquarters to one of the world's leading...	ON the busy stretch of Huguenot Street here, the Chevrolet dealership and Pizza Hut mix easily with the New Roc City entertainment complex and a sprinkling of office buildings. It is the unlikely home for headquarters to one of the world's leading spy supply companies. CCS International, Ltd., the parent company of the Counter Spy Shops, has its showrooms, a factory, a training center and corporate offices there. Clients can view an array of security, surveillance and counter surveillance gadgetry: anti-bug alerts that vibrate silently in a pocket to inform the bearer that someone is secretly recording or transmitting conversations; package and letter bomb detectors; personal protection gear ranging from gas masks to bulletproof clothing; and hand-held radar probes that ''see'' contraband through walls.
2002-08-10T00:00:00Z	WARRI (NIGERIA); ROYAL DUTCH/SHELL GROUP; CHEVRON TEXACO INC; OIL (PETROLEUM) AND GASOLINE; DEMONSTRATIONS AND RIOTS; TEAR GAS	Women Block Chevron and Shell Offices in Nigeria	AP	article	http://www.nytimes.com/2002/08/10/world/women-block-chevron-and-shell-offices-in-nigeria.html	Foreign Desk	World	Hundreds of women blocked the gates of Chevron Texaco and Shell offices in separate protests aimed at forcing community development aid and other concessions from oil multinationals in southern Nigeria, company officials said today.    The protests...	Hundreds of women blocked the gates of Chevron Texaco and Shell offices in separate protests aimed at forcing community development aid and other concessions from oil multinationals in southern Nigeria, company officials said today. The protests were like incidents last month that paralyzed Chevron Texaco's Nigeria operations for two weeks. As in those, groups of women gathered outside offices in the southern port of Warri and prevented workers from entering or leaving the premises of the two companies for several hours on Thursday.
2002-08-15T00:00:00Z	CHAVEZ, HUGO; VENEZUELA; CARACAS (VENEZUELA); COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT; ARMAMENT, DEFENSE AND MILITARY FORCES; POLITICS AND GOVERNMENT; DEMONSTRATIONS AND RIOTS; DECISIONS AND VERDICTS	Venezuela Supreme Court Clears 4 Military Officers in Uprising	The New York Times	article	http://www.nytimes.com/2002/08/15/world/venezuela-supreme-court-clears-4-military-officers-in-uprising.html	Foreign Desk	World	The Supreme Court of Venezuela today dismissed the case against four military officers the government had accused of rebelling against President Hugo Chávez in April. The ruling set off violent protests by supporters of the president in the streets...	The Supreme Court of Venezuela today dismissed the case against four military officers the government had accused of rebelling against President Hugo Chávez in April. The ruling set off violent protests by supporters of the president in the streets of the capital. By a vote of 11 to 8, the justices held that the four officers -- the former commander of the army, two navy admirals and an air force general -- should not stand trial on charges they had risen up against the government on April 11, temporarily forcing Mr. Chávez from power. He returned to office two days later when his supporters rose up against an interim government that replaced him.
2002-08-20T00:00:00Z	LAWAL, AMIN; NIGERIA; ADULTERY; SENTENCES (CRIMINAL); CAPITAL PUNISHMENT; BIOGRAPHICAL INFORMATION; WOMEN; CONSTITUTIONS; CHURCH-STATE RELATIONS; DECISIONS AND VERDICTS	Court Upholds Stoning for Nigerian Mother	AP	article	http://www.nytimes.com/2002/08/20/world/court-upholds-stoning-for-nigerian-mother.html	Foreign Desk	World	An Islamic high court in northern Nigeria rejected an appeal today from a single mother sentenced to be stoned to death for having had sex out of wedlock.    The woman's lawyers said they planned to file an appeal to a yet higher Islamic court. If...	An Islamic high court in northern Nigeria rejected an appeal today from a single mother sentenced to be stoned to death for having had sex out of wedlock. The woman's lawyers said they planned to file an appeal to a yet higher Islamic court. If that failed, they could appeal to the Supreme Court, where the case would force a showdown between Nigeria's constitutional and religious authorities.
2002-08-21T00:00:00Z	HUSSEIN, SADDAM; GERMANY; IRAQ; BERLIN (GERMANY); DEMOCRATIC IRAQI OPPOSITION OF GERMANY; HOSTAGES; FOREIGN SERVICE	Anti-Hussein Iraqis Briefly Seize Embassy in Berlin	The New York Times	article	http://www.nytimes.com/2002/08/21/world/anti-hussein-iraqis-briefly-seize-embassy-in-berlin.html	Foreign Desk	World	An Iraqi opposition group seized control of Iraq's embassy here this afternoon and held the small staff hostage until the German police stormed the compound, freeing the captives and arresting five members of the group.    Two people were slightly...	An Iraqi opposition group seized control of Iraq's embassy here this afternoon and held the small staff hostage until the German police stormed the compound, freeing the captives and arresting five members of the group. Two people were slightly injured in the police action, which took about five minutes, the police said.
2002-09-22T00:00:00Z	ARAFAT, YASIR; WEST BANK; ISRAEL; RAMALLAH (WEST BANK); JENIN (WEST BANK); TULKARM (WEST BANK); GAZA STRIP; NABLUS (WEST BANK); PALESTINIANS; CURFEWS; DEMONSTRATIONS AND RIOTS; TEAR GAS	Arafat Remains Defiant Amid Rubble of His Compound	The New York Times	article	http://www.nytimes.com/2002/09/22/world/arafat-remains-defiant-amid-rubble-of-his-compound.html	Foreign Desk	World	Sealed up with at least 200 men in his dust-choked offices while Israeli bulldozers leveled buildings just outside and issued dire warnings over loudspeakers, Yasir Arafat defiantly declared today that he would not capitulate. At the same time, he...	Sealed up with at least 200 men in his dust-choked offices while Israeli bulldozers leveled buildings just outside and issued dire warnings over loudspeakers, Yasir Arafat defiantly declared today that he would not capitulate. At the same time, he called on Palestinians to halt attacks inside Israel. Outside the compound, an Israeli commander said the siege and the demolitions would continue until all the Palestinians inside who are wanted by Israel, whose number rose today to about 50, surrendered. Mr. Arafat has refused to give up the men.
2002-09-27T00:00:00Z	MEREDITH, JAMES; MEREDITH, JOSEPH H; OXFORD (MISS); UNIVERSITY OF MISSISSIPPI; NATIONAL GUARD; EQUAL EDUCATIONAL OPPORTUNITIES; RECORDINGS (VIDEO); BLACKS; COLLEGES AND UNIVERSITIES; DEMONSTRATIONS AND RIOTS; UNITED STATES ARMAMENT AND DEFENSE	40 Years After Infamy, Ole Miss Looks to Reflect and Heal	The New York Times	article	http://www.nytimes.com/2002/09/27/us/40-years-after-infamy-ole-miss-looks-to-reflect-and-heal.html	National Desk	Front Page; Education; U.S.	Ole Miss is looking for witnesses to the night of Sept. 30, 1962.    It was the night James H. Meredith integrated the University of Mississippi, backed by 300 federal marshals and 30,000 troops, as thousands of white students and outsiders ran riot...	Ole Miss is looking for witnesses to the night of Sept. 30, 1962. It was the night James H. Meredith integrated the University of Mississippi, backed by 300 federal marshals and 30,000 troops, as thousands of white students and outsiders ran riot over the campus. Two men were left dead and at least 300 wounded, yet not one student was expelled, not one attacker convicted.
2002-09-27T00:00:00Z	KAUSHIK, K S; AHMEDABAD (INDIA); INDIA; GUJARAT STATE (INDIA); HINDUISM; ISLAM; DEMONSTRATIONS AND RIOTS	After Attack on Temple, Indian City Remains Quiet	The New York Times	article	http://www.nytimes.com/2002/09/27/world/after-attack-on-temple-indian-city-remains-quiet.html	Foreign Desk	World	Late Tuesday night, as gunmen were still battling police forces inside a Hindu temple complex about 20 miles from here, this city's police commissioner, K.S. Kaushik, called a meeting of his top officers.    His instructions were clear and...	Late Tuesday night, as gunmen were still battling police forces inside a Hindu temple complex about 20 miles from here, this city's police commissioner, K.S. Kaushik, called a meeting of his top officers. His instructions were clear and unequivocal: the police were to keep the peace, and ''effective force should be used without any hesitation'' to do it. If that meant clubs and tear gas, so be it. If firearms needed to be used, use them, he said.
2002-09-27T00:00:00Z	DEIF, MOHAMMED; ISRAEL; GAZA STRIP; HAMAS; PALESTINIANS; BOMBS AND EXPLOSIVES; TERRORISM	Israel Strikes at a Suspected Bomb Maker	The New York Times	article	http://www.nytimes.com/2002/09/27/world/israel-strikes-at-a-suspected-bomb-maker.html	Foreign Desk	World	Israel killed at least two members of the Islamic group Hamas today with missiles fired from helicopter gunships into a busy Gaza City street, in a strike at the organization's top bomb maker, Muhammad Deif.    In the wreckage of body parts, smashed...	Israel killed at least two members of the Islamic group Hamas today with missiles fired from helicopter gunships into a busy Gaza City street, in a strike at the organization's top bomb maker, Muhammad Deif. In the wreckage of body parts, smashed cars and shattered windows, it was not certain if Mr. Deif, an elusive figure at the top of Israel's wanted list for a decade, was killed. Hamas and hospital officials denied that he had died. Senior Israeli military officials said that three men died in the target car, a green Mercedes.
2002-09-28T00:00:00Z	ABRAHAM; ISRAEL; HEBRON (WEST BANK); JEWS; PALESTINIANS; TOMB OF THE PATRIARCHS (HEBRON, ISRAEL); SUKKOT (JEWISH HOLIDAY); HOLY DAYS	A Holiday in Hebron, Just for Jews, but Death Attends	The New York Times	article	http://www.nytimes.com/2002/09/28/world/a-holiday-in-hebron-just-for-jews-but-death-attends.html	Foreign Desk	World	It has been a particularly strange week in this particularly strange place: a week of dances and curfews, of celebratory palm fronds and blasting rifles, of rage and death on both sides of this torn city's stark Israeli-Palestinian divide.    As they...	It has been a particularly strange week in this particularly strange place: a week of dances and curfews, of celebratory palm fronds and blasting rifles, of rage and death on both sides of this torn city's stark Israeli-Palestinian divide. As they have for almost 3,000 years, Jews around the world this week celebrated the annual holiday of Sukkot, marking the autumn harvest and recalling the fragility and transience of life in the wilderness after the exodus from Egypt.
2002-10-22T00:00:00Z	CORNELL UNIVERSITY; UNIVERSITY OF TEL AVIV; CRYING; DRILLING AND BORING (ROCK AND STONE); MICROWAVES; ENZYMES; ENCEPHALITIS; BIRDS; RESEARCH; ONIONS	OBSERVATORY	The New York Times	article	http://www.nytimes.com/2002/10/22/science/observatory.html	Science Desk	Science; Health	 Onions May Not Always Be Nature's Tear-Jerkers      An onion is nature's idea of a tear-gas grenade. Left intact, it's a harmless thing. But once it is sliced and diced, cell walls are broken, and chemicals mix to form a real tear-jerker of a...	Onions May Not Always Be Nature's Tear-Jerkers An onion is nature's idea of a tear-gas grenade. Left intact, it's a harmless thing. But once it is sliced and diced, cell walls are broken, and chemicals mix to form a real tear-jerker of a compound, thiopropanal-S-oxide.
2002-10-28T00:00:00Z	RUSSIA; MOSCOW (RUSSIA); CHECHNYA (RUSSIA); BIOLOGICAL AND CHEMICAL WARFARE; HOSTAGES; POISON GASES	Official Silence on Gas Raises Vexing Questions	The New York Times	article	http://www.nytimes.com/2002/10/28/world/hostage-drama-moscow-toxic-agent-official-silence-gas-raises-vexing-questions.html	Foreign Desk	World	The light gray gas filtered down like a mist in the theater hall before sunrise on Saturday, and the effect on hostages and hostage-takers alike was nearly instant. Most simply lost consciousness, as their breath and blood slowed and Russian security...	The light gray gas filtered down like a mist in the theater hall before sunrise on Saturday, and the effect on hostages and hostage-takers alike was nearly instant. Most simply lost consciousness, as their breath and blood slowed and Russian security troops began to surge through the theater. Some of Russia's top health officials said tonight that the gas was a nonlethal anesthetic, like the ones used in general surgery. But in the chaos of a predawn commando operation against heavily armed guerrillas, the result was all too lethal. Of the 117 hostages confirmed dead so far, all but one appear to have died from the effects of the gas, according to the Health Committee of Moscow.
2002-10-28T00:00:00Z	RUSSIA; MOSCOW (RUSSIA); CHECHNYA (RUSSIA); HOSTAGES; HAZARDOUS AND TOXIC SUBSTANCES; POISON GASES; TERRORISM	Hostage Toll in Russia Over 100; Nearly All Deaths Linked to Gas	The New York Times	article	http://www.nytimes.com/2002/10/28/world/hostage-drama-moscow-aftermath-hostage-toll-russia-over-100-nearly-all-deaths.html	Foreign Desk	World; Front Page	The number of hostages who died as a result of a raid on a Moscow theater jumped to 117 today, as more people succumbed to the effects of a debilitating gas that Russian security forces used as they stormed the building being held by Chechen...	The number of hostages who died as a result of a raid on a Moscow theater jumped to 117 today, as more people succumbed to the effects of a debilitating gas that Russian security forces used as they stormed the building being held by Chechen guerrillas. The mounting number of dead, from among more than 750 hostages, cast a deep shadow over a predawn raid that the authorities had at first hailed as a successful operation. Also darkening the mood were disclosures that doctors were almost completely unprepared to treat the hostages for gas-related problems.
2002-10-29T00:00:00Z	RUSSIA; MOSCOW (RUSSIA); CHECHNYA (RUSSIA); BIOLOGICAL AND CHEMICAL WARFARE; HOSTAGES; POLITICS AND GOVERNMENT; POISON GASES; CIVIL WAR AND GUERRILLA WARFARE; FENTANYL (DRUG); TERRORISM	U.S. Suspects Opiate in Gas In Russia Raid	The New York Times	article	http://www.nytimes.com/2002/10/29/world/hostage-drama-in-moscow-the-toxic-agent-us-suspects-opiate-in-gas-in-russia-raid.html	Foreign Desk	World; Front Page; Health	American officials said yesterday that they suspected the Russian security police who raided a Moscow theater early Saturday might have used an aerosol version of a powerful, fast-acting opiate called Fentanyl to knock out Chechen extremists and...	American officials said yesterday that they suspected the Russian security police who raided a Moscow theater early Saturday might have used an aerosol version of a powerful, fast-acting opiate called Fentanyl to knock out Chechen extremists and prevent them from killing the 750 hostages they were holding. The gas killed 117 hostages, all but one of those who died in the Russian assault to retake the theater.
2002-10-30T00:00:00Z	RUSSIA; MOSCOW (RUSSIA); CHECHNYA (RUSSIA); BIOLOGICAL AND CHEMICAL WARFARE; HOSTAGES; EDITORIALS; POISON GASES; FENTANYL (DRUG); TERRORISM	The Search for a Knockout Weapon	The New York Times	article	http://www.nytimes.com/2002/10/30/opinion/the-search-for-a-knockout-weapon.html	Editorial Desk	Health; Opinion	Russia's use of a dangerous incapacitating gas to knock out Chechen terrorists who had seized more than 750 hostages at a Moscow theater has underscored the urgent need to develop safer methods to immobilize hostage takers without harming their...	Russia's use of a dangerous incapacitating gas to knock out Chechen terrorists who had seized more than 750 hostages at a Moscow theater has underscored the urgent need to develop safer methods to immobilize hostage takers without harming their hostages. The powerful gas, which was pumped in through the theater's ventilation system, killed at least 116 of the hostages and sent hundreds more to the hospital. Whether the high death toll was deemed acceptable collateral damage or was the result of a terrible miscalculation is not known. Russia needs to provide fuller details on the assault and its harm to the hostages. Such information could help this country and others prepare to deal with future terrorist takeovers. The agent used against the Chechen terrorists was most likely an aerosol version of a potent, fast-acting opiate called Fentanyl that is used as an anesthetic for horses. Whatever the specific chemical, it falls into the category of incapacitating agents, which are supposed to be nonlethal.
2002-10-31T00:00:00Z	CONTENT OF MY CHARACTER (BOOK); GROWING UP KING: AN INTIMATE MEMOIR (BOOK); GROWING UP X (BOOK); KING, YOLANDA; DUE, PATRICIA STEPHENS; DUE, TANANARIVE; WILEY, RALPH; ABERNATHY, DONZALEIGH; SHABAZZ, ILYASAH; KING, DEXTER SCOTT; BLACKS; BOOKS AND LITERATURE	Offspring Of the Dream Recount The Struggle	The New York Times	article	http://www.nytimes.com/2002/10/31/books/making-books-offspring-of-the-dream-recount-the-struggle.html	The Arts/Cultural Desk	Arts; Books	The children of the leaders and of the foot soldiers of the civil rights movement, and those who are but the offspring of the dream, are telling their stories in a cluster of books recently published or about to be. The hope of the writers is that...	The children of the leaders and of the foot soldiers of the civil rights movement, and those who are but the offspring of the dream, are telling their stories in a cluster of books recently published or about to be. The hope of the writers is that these narratives will engrave the movement as a defining event in the 20th century, particularly for this generation of Americans, in much the same way that Tom Brokaw and Stephen E. Ambrose did for World War II remembrance. The books are by King and Abernathy and Shabazz, a daughter of Malcolm X. And Patricia Stephens Due, who was arrested at a lunch counter sit-in and describes herself as a ''foot soldier'' and who wrote a book with her daughter, the novelist Tananarive Due. And by a magazine editor, Patrik Henry Bass, ''a child of the dream.''
2002-11-01T00:00:00Z	BIN AL-SHIBH, RAMZI; MUSHARRAF, PERVEZ; MOHAMMED, KHALID SHAIKH; NEW YORK CITY; KARACHI (PAKISTAN); PAKISTAN; WASHINGTON (DC); AL QAEDA; WORLD TRADE CENTER (NYC); AIRLINES AND AIRPLANES; HIJACKING; TERRORISM; COMPUTERS AND THE INTERNET	Qaeda Uses Teeming Karachi As New Base, Pakistanis Say	The New York Times	article	http://www.nytimes.com/2002/11/01/world/threats-responses-terror-network-qaeda-uses-teeming-karachi-new-base-pakistanis.html	Foreign Desk	Technology; World; Front Page	As the United States hunted worldwide for leaders of Al Qaeda this summer, Ramzi bin al-Shibh, a key planner of the Sept. 11 terrorist attacks, was living quietly in an apartment about 10 miles from the American Consulate here, according to Pakistani...	As the United States hunted worldwide for leaders of Al Qaeda this summer, Ramzi bin al-Shibh, a key planner of the Sept. 11 terrorist attacks, was living quietly in an apartment about 10 miles from the American Consulate here, according to Pakistani law enforcement officials. He and his Qaeda friends spent their days logging on to the Internet via satellite telephones. At night, neighbors saw them playing cards and laughing.
2002-11-01T00:00:00Z	UPPER WAIAKEA FOREST RESERVE (HAWAII); HAWAII; BIOLOGICAL AND CHEMICAL WARFARE; SARIN (NERVE GAS); TESTS AND TESTING; UNITED STATES ARMAMENT AND DEFENSE	U.S. Tested A Nerve Gas In Hawaii	The New York Times	article	http://www.nytimes.com/2002/11/01/us/us-tested-a-nerve-gas-in-hawaii.html	National Desk	U.S.	In the latest release of once-classified reports on chemical warfare tests during the cold war, the Pentagon said today that it detonated artillery shells and rockets filled with deadly Sarin gas in Hawaii in 1967.    There were no reports of...	In the latest release of once-classified reports on chemical warfare tests during the cold war, the Pentagon said today that it detonated artillery shells and rockets filled with deadly Sarin gas in Hawaii in 1967. There were no reports of military personnel or civilians being exposed to the nerve agent during the tests, conducted in the Upper Waiakea Forest Reserve, a dense rain forest on the island of Hawaii, Pentagon officials said.
2002-11-06T00:00:00Z	CLINTON, BILL; BUSH, GEORGE W; GERMANY; BERLIN (GERMANY); AL QAEDA; UNITED STATES INTERNATIONAL RELATIONS; PUBLIC OPINION; RESTORATION AND REHABILITATION; BRANDENBURG GATE (BERLIN); TERRORISM	The American Idol	The New York Times	article	http://www.nytimes.com/2002/11/06/opinion/the-american-idol.html	Editorial Desk	Opinion	If you think Germany is turning anti-American, pay attention to what happened here last month when the president visited Berlin. No, not President Bush -- President Clinton. Mr. Clinton, who helped unveil the refurbished Brandenburg Gate, was swarmed...	If you think Germany is turning anti-American, pay attention to what happened here last month when the president visited Berlin. No, not President Bush -- President Clinton. Mr. Clinton, who helped unveil the refurbished Brandenburg Gate, was swarmed as Germans clamored to see, hear or shake hands with him. Elvis was in the house. If Mr. Bush visited Germany today there would also be street riots -- the sort they use tear gas to control.
2002-11-14T00:00:00Z		World Briefing | Americas: Venezuela: Capital Tense After Clashes	Reuters	article	http://www.nytimes.com/2002/11/14/world/world-briefing-americas-venezuela-capital-tense-after-clashes.html	Foreign Desk	World	Tensions remained high in Caracas the day after security forces battled with supporters of President Hugo Chávez who were attacking members of the opposition. In confused exchanges of gunfire, tear gas, stones and bottles on Tuesday, one person was...	Tensions remained high in Caracas the day after security forces battled with supporters of President Hugo Chávez who were attacking members of the opposition. In confused exchanges of gunfire, tear gas, stones and bottles on Tuesday, one person was killed and at least 20 were wounded. The clashes came as the government and opposition held talks aimed at ending the bitter political dispute over what Mr. Chávez calls his ''revolution.'' The populist president was briefly ousted in April by military officers.
2002-11-17T00:00:00Z	MUDENGE, STAN; ZUMA, NKOSAZANA; GREAT BRITAIN; ZIMBABWE; SOUTH AFRICA; AGRICULTURE; EMBARGOES AND ECONOMIC SANCTIONS; POLITICS AND GOVERNMENT; ELECTIONS; LAND USE POLICIES; NEWS AND NEWS MEDIA	South Africa Urges the West To Ease Censure of Zimbabwe	The New York Times	article	http://www.nytimes.com/2002/11/17/world/south-africa-urges-the-west-to-ease-censure-of-zimbabwe.html	Foreign Desk	World	Cameras flashed and reporters scribbled as the foreign ministers of South Africa and Zimbabwe met this week with hearty handshakes. Then South Africa announced that it was time for the world to ease the pressure on its troubled neighbor.    The South...	Cameras flashed and reporters scribbled as the foreign ministers of South Africa and Zimbabwe met this week with hearty handshakes. Then South Africa announced that it was time for the world to ease the pressure on its troubled neighbor. The South African foreign minister, Dr. Nkosazana Zuma, said it was time for Western nations to consider ending penalties they imposed on Zimbabwe for intimidating opposition party supporters, judges, journalists and white farmers, and manipulating the presidential election.
2002-11-18T00:00:00Z	VAJPAYEE, ATAL BIHARI; TOGADIA, PRAVIN; INDIA; GODHRA (INDIA); HINDUISM; ISLAM; DEMONSTRATIONS AND RIOTS	India Blocks Hindu Rally By Arresting Militant Chief	The New York Times	article	http://www.nytimes.com/2002/11/18/world/india-blocks-hindu-rally-by-arresting-militant-chief.html	Foreign Desk	World	India took a small step forward today toward taming violence between Hindus and Muslims, as the Hindu nationalist government arrested the leader of a militant Hindu group, preventing a provocative rally here that could have led to bloodshed.    Prime...	India took a small step forward today toward taming violence between Hindus and Muslims, as the Hindu nationalist government arrested the leader of a militant Hindu group, preventing a provocative rally here that could have led to bloodshed. Prime Minister Atal Bihari Vajpayee led his Bharatiya Janata Party to national power by extolling and catering to the country's Hindu majority. But today, the state government of Gujarat, also controlled by Mr. Vajpayee's party, sent thousands of constables and paramilitary riot policemen to crack down on militant Hindus.
2002-11-19T00:00:00Z	PENA, ALFREDO; VENEZUELA; CARACAS (VENEZUELA); EXPLOSIONS; POLITICS AND GOVERNMENT; DEMONSTRATIONS AND RIOTS; TEAR GAS	Caracas Riot Police Battle Anti-Chávez Marchers	Reuters	article	http://www.nytimes.com/2002/11/19/world/caracas-riot-police-battle-anti-chavez-marchers.html	Foreign Desk	World	National Guard troops fired tear gas and shotgun pellets to disperse antigovernment demonstrators here today as President Hugo Chávez's struggle with his political foes persisted.    The disturbances followed a weekend of tumult caused in part by...	National Guard troops fired tear gas and shotgun pellets to disperse antigovernment demonstrators here today as President Hugo Chávez's struggle with his political foes persisted. The disturbances followed a weekend of tumult caused in part by the government's decision on Saturday to wrest control of the Caracas city police from Mayor Alfredo Peña, an outspoken opponent of the president.
2002-11-20T00:00:00Z	PENA, ALFREDO; VENEZUELA; CARACAS (VENEZUELA); SUSPENSIONS, DISMISSALS AND RESIGNATIONS; POLITICS AND GOVERNMENT; STRIKES; DEMONSTRATIONS AND RIOTS; ELECTIONS; POLICE	Venezuelan Marchers Want Police Restored to Civilian Rule	The New York Times	article	http://www.nytimes.com/2002/11/20/world/venezuelan-marchers-want-police-restored-to-civilian-rule.html	Foreign Desk	World	Thousands of people opposed to President Hugo Chávez and his military takeover of this city's police marched through the streets today demanding that the force be restored to civilian control.    The protest, which was smaller than previous marches,...	Thousands of people opposed to President Hugo Chávez and his military takeover of this city's police marched through the streets today demanding that the force be restored to civilian control. The protest, which was smaller than previous marches, was peaceful though boisterous, as throngs of middle-class protesters banged on pots, blew whistles and chanted anti-Chávez slogans.
2002-11-23T00:00:00Z		Religious Violence in Nigeria Drives Out Miss World Event	The New York Times	article	http://www.nytimes.com/2002/11/23/world/religious-violence-in-nigeria-drives-out-miss-world-event.html	Foreign Desk	World; Front Page	After days of sectarian violence linked to the Miss World beauty competition in Nigeria, the organizers announced late tonight that the pageant would be moved to London ''in the overall interest of Nigeria and the contestants.''    At least 105...	After days of sectarian violence linked to the Miss World beauty competition in Nigeria, the organizers announced late tonight that the pageant would be moved to London ''in the overall interest of Nigeria and the contestants.'' At least 105 people have been reported killed in the fighting between Christians and Muslims in the northern city of Kaduna in the past few days. The violence spread today to Abuja, the capital, where the Miss World Pageant was to have had its finale on Dec. 7.
2002-11-25T00:00:00Z	UNIVERSITY OF NORTH CAROLINA; CLEMSON UNIVERSITY; UNIVERSITY OF CALIFORNIA; OHIO STATE UNIVERSITY; ARSON; DEMONSTRATIONS AND RIOTS; FOOTBALL	Fan Violence Erupts During Victory Celebrations	AP	article	http://www.nytimes.com/2002/11/25/sports/college-football-fan-violence-erupts-during-victory-celebrations.html	Sports Desk	None	The police fired tear gas and wooden pellets to break up rioting by fans who set fire to cars, threw bottles and burned furniture in the streets early today in celebration of Ohio State University's victory over rival Michigan.    Other celebrations...	The police fired tear gas and wooden pellets to break up rioting by fans who set fire to cars, threw bottles and burned furniture in the streets early today in celebration of Ohio State University's victory over rival Michigan. Other celebrations also got out of hand in South Carolina, California, North Carolina and Washington, leaving several people injured.
2002-12-04T00:00:00Z	CHAVEZ, HUGO; VENEZUELA; PETROLEOS DE VENEZUELA SA; LABOR; OIL (PETROLEUM) AND GASOLINE; ELECTION ISSUES; POLITICS AND GOVERNMENT; STRIKES; ELECTIONS; REFERENDUMS	Troops Disrupt Protest as Caracas Oil Workers Join Strike	The New York Times	article	http://www.nytimes.com/2002/12/04/world/troops-disrupt-protest-as-caracas-oil-workers-join-strike.html	Foreign Desk	World	Soldiers firing tear gas put down a peaceful protest by striking antigovernment workers from the state oil company today, prompting dissident managers to announce that their walkout against President Hugo Chávez's left-leaning government would...	Soldiers firing tear gas put down a peaceful protest by striking antigovernment workers from the state oil company today, prompting dissident managers to announce that their walkout against President Hugo Chávez's left-leaning government would extend for a third day. The workers from Petróleos de Venezuela, one of the world's largest oil companies and a key supplier of oil to the United States, on Monday joined a national general strike convened by business leaders and politicians pressuring Mr. Chávez to hold an early referendum on his rule.
