pub_date	keywords	headline	source	document_type	web_url	news_desk	section_name	snippet	lead_paragraph
2014-09-23T10:34:27Z		Syrian Refugees in Turkey Reach 150,000	AP	article	http://www.nytimes.com/aponline/2014/09/23/world/europe/ap-eu-turkey-syria-refugees.html	None	World	Refugees streaming into Turkey from Syria say their home city, once bustling with 400,000 citizens, has become a ghost town, emptied of all people but a few thousand fighters trying to hold off an onslaught by Islamic militants.	Refugees streaming into Turkey from Syria say their home city, once bustling with 400,000 citizens, has become a ghost town, emptied of all people but a few thousand fighters trying to hold off an onslaught by Islamic militants.
2014-09-23T00:00:00Z	Kurds; Terrorism; Refugees and Displaced Persons; Islamic State in Iraq and Syria (ISIS); Kurtulmus, Numan; Turkey; Syria	Raids by ISIS Push Flood of Refugees Into Turkey	The New York Times	article	http://www.nytimes.com/2014/09/23/world/europe/over-130000-flee-syria-for-turkey-in-wake-of-isis-raids.html	Foreign	World	Turkey&#8217;s deputy prime minister said the Islamic State&#8217;s advance was causing a crisis &#8220;worse than a natural disaster&#8221; in his country.	Turkey&#8217;s deputy prime minister said the Islamic State&#8217;s advance was causing a crisis &#8220;worse than a natural disaster&#8221; in his country.
2014-09-24T05:53:20Z		Dutch Director George Sluizer Dead at 82	AP	article	http://www.nytimes.com/aponline/2014/09/24/world/europe/ap-eu-netherlands-obit-sluizer.html	None	World	"George Sluizer, the Dutch filmmaker who directed River Phoenix's last movie, ""Dark Blood,"" has died at age 82."	"George Sluizer, the Dutch filmmaker who directed River Phoenix's last movie, ""Dark Blood,"" has died at age 82."
2014-09-24T00:00:00Z	Anti-Semitism; Palestinians; Jews and Judaism; Europe; Jewish Museum Berlin; Socialist Party (France); Brussels (Belgium); Israel; France; Germany; Gaza Strip	Europe’s Anti-Semitism Comes Out of the Shadows	The New York Times	article	http://www.nytimes.com/2014/09/24/world/europe/europes-anti-semitism-comes-out-of-shadows.html	Foreign	World	In the wake of the conflict in Gaza, three communities became flash points of violence and began contending with hatred they thought was buried in the past.	In the wake of the conflict in Gaza, three communities became flash points of violence and began contending with hatred they thought was buried in the past.
2014-09-25T02:47:21Z		Activists Make Plan for Hong Kong Democracy Sit-In	AP	article	http://www.nytimes.com/aponline/2014/09/25/world/asia/ap-as-hong-kong-democracy-protest.html	None	World	Protesters planning to blockade Hong Kong's financial district should bring food, goggles and sleeping bags, democracy activists said Thursday, signaling their determination to engage in a prolonged confrontation after Beijing ruled out genuine...	Protesters planning to blockade Hong Kong's financial district should bring food, goggles and sleeping bags, democracy activists said Thursday, signaling their determination to engage in a prolonged confrontation after Beijing ruled out genuine democratic reforms.
2014-09-25T18:05:51Z	Brown, Michael (1996-2014); Ferguson (Mo); Police Brutality, Misconduct and Shootings	Ferguson Police Chief&rsquo;s Sad Excuse for an Apology	The New York Times	blogpost	http://takingnote.blogs.nytimes.com/2014/09/25/ferguson-police-chiefs-sad-excuse-for-an-apology/	OpEd	Opinion	If this is his idea of a conversation, I’d hate to see his idea of an argument.	None
2014-09-25T10:01:54Z		Jury Set for Trial in Ex-Auburn Players' Slayings	AP	article	http://www.nytimes.com/aponline/2014/09/25/us/ap-us-auburn-shootings.html	None	U.S.	Attorneys selected a jury Thursday for the capital murder trial of a man charged with killing two one-time Auburn University football players and a third person at a party more than two years ago.	Attorneys selected a jury Thursday for the capital murder trial of a man charged with killing two one-time Auburn University football players and a third person at a party more than two years ago.
2014-09-25T12:01:13Z		Ferguson Chief Apologizes in Video to Brown Family	AP	article	http://www.nytimes.com/aponline/2014/09/25/us/ap-us-police-shooting-missouri.html	None	U.S.	The Missouri police chief whose officer fatally shot an unarmed 18-year-old last month released a video Thursday apologizing to the family and the community, acknowledging that Michael Brown's body remained in the street for too long after he was...	The Missouri police chief whose officer fatally shot an unarmed 18-year-old last month released a video Thursday apologizing to the family and the community, acknowledging that Michael Brown's body remained in the street for too long after he was killed.
2014-09-25T12:13:59Z		Police Chief Issues Apology Over Slain Black Teen in Missouri	Reuters	article	http://www.nytimes.com/reuters/2014/09/25/us/25reuters-usa-missouri-shooting.html	None	U.S.	After weeks of heavy criticism and calls for his ouster, the police chief of Ferguson, Missouri, issued a video apology on Thursday to the parents of Michael Brown, the black teenager shot to death by a white police officer last month.	After weeks of heavy criticism and calls for his ouster, the police chief of Ferguson, Missouri, issued a video apology on Thursday to the parents of Michael Brown, the black teenager shot to death by a white police officer last month.
2014-09-25T07:03:45Z		Bad U.S. Roads Force 'Just in Time' Manufacturers to Plan for 'Just in Case'	Reuters	article	http://www.nytimes.com/reuters/2014/09/25/us/25reuters-usa-roads-workarounds.html	None	U.S.	Some of America&#8217;s leanest manufacturers share a fat secret.	Some of America&#8217;s leanest manufacturers share a fat secret.
2014-09-25T00:00:00Z	Kurds; Turkey; Syria; Islamic State in Iraq and Syria (ISIS); Refugees and Displaced Persons; United States; United States Defense and Military Forces; Assad, Bashar al-	Amid a Maze of Alliances, Syrian Kurds Find a Thorny Refuge at the Border 	The New York Times	article	http://www.nytimes.com/2014/09/25/world/middleeast/syria-isis.html	Foreign	World	As one group of Kurds desperately flees from ISIS and into Turkey, another hopes with equal urgency to go in the other direction and fight the militants in Syria.	As one group of Kurds desperately flees from ISIS and into Turkey, another hopes with equal urgency to go in the other direction and fight the militants in Syria.
2014-09-26T00:00:00Z	Deaths (Obituaries); Sluizer, George (1932-2014); Movies; The Vanishing (Movie); Dark Blood (Movie); Spoorloos (Movie)	George Sluizer, Director of ‘The Vanishing,’ Dies at 82	The New York Times	article	http://www.nytimes.com/2014/09/26/movies/george-sluizer-director-of-the-vanishing-dies-at-82.html	Culture	Movies	Mr. Sluizer was working on &#8220;Dark Blood&#8221; with River Phoenix when the young actor died at 23. An alternate version of the film was completed years later.	Mr. Sluizer was working on &#8220;Dark Blood&#8221; with River Phoenix when the young actor died at 23. An alternate version of the film was completed years later.
2014-09-26T08:47:00Z		Islamic State Siege of Syrian Town Threatens Turkey's Kurdish Peace	Reuters	article	http://www.nytimes.com/reuters/2014/09/26/world/middleeast/26reuters-syria-crisis-turkey-kurds.html	None	World	The siege by Islamic State militants of a largely Kurdish Syrian border town has become a rallying point for Turkey's Kurds, not just against the Sunni insurgents but against the Turkish state, endangering a fragile peace process with Ankara.	The siege by Islamic State militants of a largely Kurdish Syrian border town has become a rallying point for Turkey's Kurds, not just against the Sunni insurgents but against the Turkish state, endangering a fragile peace process with Ankara.
2014-09-26T04:48:04Z		Islamic State Tightens Grip on Syrian Border Town; Shells Hit Turkey	Reuters	article	http://www.nytimes.com/reuters/2014/09/26/world/middleeast/26reuters-mideast-crisis-kurds.html	None	World	Islamic State fighters tightened their siege of the strategic town of Kobani on Syria's border with Turkey on Friday, pushing back Kurdish forces and sending shells into Turkish territory, witnesses said.	Islamic State fighters tightened their siege of the strategic town of Kobani on Syria's border with Turkey on Friday, pushing back Kurdish forces and sending shells into Turkish territory, witnesses said.
2014-09-27T14:34:47Z		AP Interview: Browns Unmoved by Chief's Apology	AP	article	http://www.nytimes.com/aponline/2014/09/27/us/politics/ap-us-police-shooting-missouri-parents-interview.html	None	U.S.	The parents of Michael Brown told The Associated Press on Saturday they were unmoved by the apology given by the Ferguson, Missouri, police chief weeks after their unarmed 18-year-old son was killed by a police officer.	The parents of Michael Brown told The Associated Press on Saturday they were unmoved by the apology given by the Ferguson, Missouri, police chief weeks after their unarmed 18-year-old son was killed by a police officer.
2014-09-27T00:00:00Z	Syria; Islamic State in Iraq and Syria (ISIS); Turkey; Erdogan, Recep Tayyip; United States Defense and Military Forces; Defense Department; Kurds; Hagel, Chuck; Dempsey, Martin E; No-Fly Zones	U.S. Considers a No-Fly Zone to Protect Civilians From Airstrikes by Syria 	The New York Times	article	http://www.nytimes.com/2014/09/27/world/middleeast/us-considers-a-no-fly-zone-to-protect-civilians-from-airstrikes-by-syria-.html	Foreign	World	The administration is open to establishing a buffer zone along the Turkish-Syrian border, where tens of thousands of Syrians have sought refuge.	The administration is open to establishing a buffer zone along the Turkish-Syrian border, where tens of thousands of Syrians have sought refuge.
2014-09-28T11:36:48Z		Tear gas and defiance in Hong Kong	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003144367/tear-gas-and-defiance-in-hong-kong.html	Multimedia/Photos	Multimedia/Photos	Hong Kong pro-democracy protesters are defiant as police use tear gas and demonstrations go into the night. Rough Cut (no reporter narration).	Hong Kong pro-democracy protesters are defiant as police use tear gas and demonstrations go into the night. Rough Cut (no reporter narration).
2014-09-28T06:14:44Z		Hong Kong Police Fire Tear Gas on Democracy Protesters to Clear Street	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/world/asia/28reuters-hongkong-china-teargas.html	None	World	Hong Kong police unleashed repeated rounds of tear gas to clear a street blocked with thousands of democracy protesters on Sunday as the city's government district degenerated into chaos.	Hong Kong police unleashed repeated rounds of tear gas to clear a street blocked with thousands of democracy protesters on Sunday as the city's government district degenerated into chaos.
2014-09-28T08:16:48Z		Hong Kong resorts to tear gas to break up demonstrators	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003144191/hong-kong-resorts-to-tear-gas-to-break-up-demonstrators.html	Multimedia/Photos	Multimedia/Photos	Hong Kong police use tear gas for the first time to break up pro-democracy protests, which officials had warned were illegal. Rough Cut (no reporter narration).	Hong Kong police use tear gas for the first time to break up pro-democracy protests, which officials had warned were illegal. Rough Cut (no reporter narration).
2014-09-28T01:10:40Z		Hong Kong Democracy Protesters Defy Tear Gas, Baton Charge in Historic Standoff	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/world/europe/28reuters-hongkong-china.html	None	World	Riot police advanced on Hong Kong democracy protesters in the early hours of Monday, firing volleys of tear gas after  launching a baton-charge in the worst unrest there since China took back control of the former British colony two decades ago.	Riot police advanced on Hong Kong democracy protesters in the early hours of Monday, firing volleys of tear gas after  launching a baton-charge in the worst unrest there since China took back control of the former British colony two decades ago.
2014-09-28T16:25:21Z	Demonstrations, Protests and Riots; Hong Kong	Protesters Clash With Hong Kong Police	The New York Times	multimedia	http://www.nytimes.com/video/world/asia/100000003144398/protesters-clash-with-hong-kong-police.html	World / Asia Pacific	World	Thousands of pro-democracy protesters gathered in the business district, Central, in Hong Kong on Sunday as police tried to disperse the crowd using tear gas.	Thousands of pro-democracy protesters gathered in the business district, Central, in Hong Kong on Sunday as police tried to disperse the crowd using tear gas.
2014-09-28T10:36:48Z		Clashes in Hong Kong	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003144313/clashes-in-hong-kong.html	Multimedia/Photos	Multimedia/Photos	Hong Kong police fire repeated volleys of tear gas to disperse pro-democracy protests, after officials had warned they were illegal. Vanessa Johnston reports.	Hong Kong police fire repeated volleys of tear gas to disperse pro-democracy protests, after officials had warned they were illegal. Vanessa Johnston reports.
2014-09-28T18:26:48Z		Violence on the streets of Hong Kong following Occupy protest	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003145009/violence-on-the-streets-of-hong-kong-following-occupy-protest.html	Multimedia/Photos	Multimedia/Photos	Occupy Central co-leader calls for Hong Kong's Chief Executive to step down, as police fire tear gas and pepper spray to disperse pro-democracy protests. Gavino Garay reports.	Occupy Central co-leader calls for Hong Kong's Chief Executive to step down, as police fire tear gas and pepper spray to disperse pro-democracy protests. Gavino Garay reports.
2014-09-28T15:29:37Z		Instagram Reportedly Blocked in China Amid Hong Kong Protests	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/world/asia/28reuters-china-instagram.html	None	World	Instagram, the popular photo-sharing service owned by Facebook Inc, has been blocked in China, according to numerous reports, including from Hong Kong-based reporters with the New York Times. 	Instagram, the popular photo-sharing service owned by Facebook Inc, has been blocked in China, according to numerous reports, including from Hong Kong-based reporters with the New York Times. 
2014-09-28T20:41:49Z		Standard Chartered Suspends Certain Hong Kong Operations	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/business/28reuters-hongkong-china-stanchart.html	None	Business Day	"Standard Chartered Plc has suspended some of its Hong Kong banking operations, including over-the-counter services and check deposits, until further notice due to ""situations in certain areas"", the Asia-focused lender said on Monday."	"Standard Chartered Plc has suspended some of its Hong Kong banking operations, including over-the-counter services and check deposits, until further notice due to ""situations in certain areas"", the Asia-focused lender said on Monday."
2014-09-28T03:10:39Z		Pro-Democracy Protests Expand in Hong Kong	AP	article	http://www.nytimes.com/aponline/2014/09/28/world/asia/ap-as-hong-kong-democracy-protest.html	None	World	Pro-democracy protesters, some wearing surgical masks and holding up umbrellas to protect against tear gas, expanded their rallies throughout Hong Kong on Monday, defying calls to disperse in a major pushback against Beijing's decision to limit...	Pro-democracy protesters, some wearing surgical masks and holding up umbrellas to protect against tear gas, expanded their rallies throughout Hong Kong on Monday, defying calls to disperse in a major pushback against Beijing's decision to limit democratic reforms in the Asian financial hub.
2014-09-28T21:06:54Z		10 Things to Know for Monday	AP	article	http://www.nytimes.com/aponline/2014/09/28/us/ap-10-things-to-know-monday.html	None	U.S.	Your daily look at late-breaking news, upcoming events and the stories that will be talked about Monday:	Your daily look at late-breaking news, upcoming events and the stories that will be talked about Monday:
2014-09-28T11:41:50Z		Hong Kong Financial Firms Brace for Disruptions as Protests Intensify	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/business/28reuters-hongkong-china-banking.html	None	Business Day	Some Hong Kong financial firms advised staff to work from home on Monday or go to secondary offices after thousands of pro-democracy demonstrators blocked parts of the city and clashed with police.	Some Hong Kong financial firms advised staff to work from home on Monday or go to secondary offices after thousands of pro-democracy demonstrators blocked parts of the city and clashed with police.
2014-09-28T00:00:00Z	Kurds; Islamic State in Iraq and Syria (ISIS); Turkey; Syria; Terrorism; United States; Yazidi (Religious Sect); United States International Relations; United States Defense and Military Forces	Turkey Inching Toward Alliance With U.S. in Syria Conflict	The New York Times	article	http://www.nytimes.com/2014/09/28/world/europe/turkey-hesitant-to-ally-with-us-in-syria-mission.html	Foreign	World	Turkey is caught between conflicting interests: defeating Islamic militants across its border with Syria while not strengthening Kurdish separatists inside Turkey.	Turkey is caught between conflicting interests: defeating Islamic militants across its border with Syria while not strengthening Kurdish separatists inside Turkey.
2014-09-28T17:14:30Z		Hong Kong Protests Deepen Retail Gloom as China Visitors Stay Away	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/world/asia/28reuters-hongkong-retail.html	None	World	Increasing civil unrest in Hong Kong is scaring off Chinese tourists, heaping further pressure on retailers which are already grappling with a protracted slowdown in sales.	Increasing civil unrest in Hong Kong is scaring off Chinese tourists, heaping further pressure on retailers which are already grappling with a protracted slowdown in sales.
2014-09-28T12:18:09Z		Missouri Gov's Ferguson Response Widely Criticized	AP	article	http://www.nytimes.com/aponline/2014/09/28/us/ap-us-police-shooting-missouri-governor.html	None	U.S.	As protests mounted following the police shooting of 18-year-old Michael Brown in the St. Louis suburb of Ferguson, so too did the public frustration directed at Missouri Gov. Jay Nixon &#8212; seemingly, no matter what action he took.	As protests mounted following the police shooting of 18-year-old Michael Brown in the St. Louis suburb of Ferguson, so too did the public frustration directed at Missouri Gov. Jay Nixon &#8212; seemingly, no matter what action he took.
2014-09-28T04:41:04Z		AP Interview: Browns Unmoved by Chief's Apology	AP	article	http://www.nytimes.com/aponline/2014/09/28/us/politics/ap-us-police-shooting-missouri-parents-interview.html	None	U.S.	Instead of an apology from the police chief, the parents of Michael Brown told The Associated Press that they wanted the Ferguson, Missouri, police officer who shot their unarmed 18-year-old son arrested and charged with murder and the police chief...	Instead of an apology from the police chief, the parents of Michael Brown told The Associated Press that they wanted the Ferguson, Missouri, police officer who shot their unarmed 18-year-old son arrested and charged with murder and the police chief fired.
2014-09-28T00:00:00Z	Architecture; Real Estate and Housing (Residential); Historic Buildings and Sites; West End Avenue (Manhattan, NY); New York City	Upper West Side Rowhouse With a Rather Severe Haircut	The New York Times	article	http://www.nytimes.com/2014/09/28/realestate/upper-west-side-rowhouse-with-a-rather-severe-haircut.html	RealEstate	Real Estate	A fantastical 1899 rowhouse by Clarence True on West 90th Street has had a severe haircut.	A fantastical 1899 rowhouse by Clarence True on West 90th Street has had a severe haircut.
2014-09-28T09:00:37Z		Turkey Refugee Crisis Deepens as Islamic State Besieges Syrian Border Town	Reuters	article	http://www.nytimes.com/reuters/2014/09/28/world/middleeast/28reuters-mideast-crisis-turkey-refugees.html	None	World	All that separates Mohammed Muslim from his village in Syria is a barbed wire fence running along the Turkish border, but the dull thud of artillery and the rattle of machinegun fire suggest he will not be going home anytime soon.	All that separates Mohammed Muslim from his village in Syria is a barbed wire fence running along the Turkish border, but the dull thud of artillery and the rattle of machinegun fire suggest he will not be going home anytime soon.
2014-09-29T02:46:48Z		Hong Kong protesters defiant	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003145452/hong-kong-protesters-defiant.html	Multimedia/Photos	Multimedia/Photos	Another day of protests is underway in Hong Kong despite earlier police baton-charges and volleys of tear gas. Paul Chapman reports	Another day of protests is underway in Hong Kong despite earlier police baton-charges and volleys of tear gas. Paul Chapman reports
2014-09-29T00:27:35Z		Hong Kong Government Says Riot Police Withdrawn From Protest Sites	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-china-police.html	None	World	The Hong Kong government said on Monday it has withdrawn riot police from city streets after pro-democracy protests began to calm down.	The Hong Kong government said on Monday it has withdrawn riot police from city streets after pro-democracy protests began to calm down.
2014-09-29T10:24:09Z		Image of Asia: Tools for an 'Umbrella Revolution'	AP	article	http://www.nytimes.com/aponline/2014/09/29/us/ap-as-asia-photo-showcase.html	None	U.S.	"In this photo by Wong Maye-E, umbrellas are stacked for pro-democracy activists to use to shield themselves from pepper spray and tear gas in Hong Kong's financial district. The protesters participating in what's been called the ""Umbrella Revolution""..."	"In this photo by Wong Maye-E, umbrellas are stacked for pro-democracy activists to use to shield themselves from pepper spray and tear gas in Hong Kong's financial district. The protesters participating in what's been called the ""Umbrella Revolution"" have also donned surgical masks, goggles and plastic wrap to protect themselves while defying authorities' calls to end their demonstrations against Beijing's decision to limit democratic reforms in Hong Kong."
2014-09-29T12:55:49Z		US Urges Restraint Against Hong Kong Protesters	AP	article	http://www.nytimes.com/aponline/2014/09/29/us/politics/ap-us-united-states-hong-kong.html	None	U.S.	The White House is urging authorities in Hong Kong to show restraint with pro-democracy protesters.	The White House is urging authorities in Hong Kong to show restraint with pro-democracy protesters.
2014-09-29T03:29:42Z		China Says Opposes Support for Occupy Central	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-china-beijing.html	None	World	"China opposes any external force supporting ""illegal movements"" such as Occupy Central, the Chinese Foreign Ministry said on Monday in reference to the pro-democracy movement in Hong Kong, amid massive protests in the former British colony."	"China opposes any external force supporting ""illegal movements"" such as Occupy Central, the Chinese Foreign Ministry said on Monday in reference to the pro-democracy movement in Hong Kong, amid massive protests in the former British colony."
2014-09-29T00:00:00Z	Hong Kong; Demonstrations, Protests and Riots; China; Police Brutality, Misconduct and Shootings; Police; Occupy Central; Hong Kong Federation of Students	Crackdown on Protests by Hong Kong Police Draws More to the Streets	The New York Times	article	http://www.nytimes.com/2014/09/29/world/asia/clashes-in-hong-kong.html	Foreign	World	Downtown Hong Kong turned into a battlefield of tear gas and seething crowds on Sunday after the police moved against a student democracy protest.	Downtown Hong Kong turned into a battlefield of tear gas and seething crowds on Sunday after the police moved against a student democracy protest.
2014-09-29T00:14:40Z		HKEx CEO Li Calls for Peaceful Protests Within Law	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/business/29reuters-hkex-protests.html	None	Business Day	Charles Li, the chief executive of the Hong Kong Exchanges and Clearing Ltd (HKEx), on Monday urged pro-democracy protesters to use peaceful means within the boundaries of the law to voice their concerns.	Charles Li, the chief executive of the Hong Kong Exchanges and Clearing Ltd (HKEx), on Monday urged pro-democracy protesters to use peaceful means within the boundaries of the law to voice their concerns.
2014-09-29T01:34:05Z	China; Hong Kong; Apple Daily; Occupy Central; Demonstrations, Protests and Riots	Images of Hong Kong's 'Umbrella Revolution' Tell a Story	The New York Times	blogpost	http://sinosphere.blogs.nytimes.com/2014/09/29/images-of-hong-kongs-umbrella-revolution-tell-a-story/	Foreign	World	Social media offered many images, both video and still, of the democracy demonstrations in Hong Kong. Here is a cross-section that captures the events.	None
2014-09-29T04:31:38Z		6 Q's About the News | Protesters Challenge Police Officers in Hong Kong 	The New York Times	blogpost	http://learning.blogs.nytimes.com/2014/09/29/6-qs-about-the-news-protesters-challenge-police-officers-in-hong-kong/	None	U.S.	Why are people protesting in Hong Kong?	None
2014-09-29T06:02:04Z		Britain Calls for Hong Kong Protest Rights to Be Protected	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-china-britain.html	None	World	Britain's Foreign Office said on Monday it was important for Hong Kong to maintain the right to demonstrate following its worst unrest since China resumed control of the former British colony in 1997.	Britain's Foreign Office said on Monday it was important for Hong Kong to maintain the right to demonstrate following its worst unrest since China resumed control of the former British colony in 1997.
2014-09-29T03:50:03Z		AP PHOTOS: Editor Selections From Asia	AP	article	http://www.nytimes.com/aponline/2014/09/29/us/ap-as-week-that-was-in-asia-photo-gallery.html	None	U.S.	Hong Kong police used tear gas and pepper spray to try to disperse thousands of protesters challenging Beijing's decision to restrict democratic reforms in the Asian financial hub. The clashes raised the stakes in the face-off against Chinese...	Hong Kong police used tear gas and pepper spray to try to disperse thousands of protesters challenging Beijing's decision to restrict democratic reforms in the Asian financial hub. The clashes raised the stakes in the face-off against Chinese President Xi Jinping's government, which has taken a hard line against threats to the Communist Party's rule.
2014-09-29T01:40:10Z		Hong Kong Protesters Set Deadline for Government	AP	article	http://www.nytimes.com/aponline/2014/09/29/world/asia/ap-as-hong-kong-democracy-protest.html	None	World	Pro-democracy protesters in Hong Kong set a Wednesday deadline for a response from the government to meet their demands for reforms after spending another night blocking streets in an unprecedented show of civil disobedience.	Pro-democracy protesters in Hong Kong set a Wednesday deadline for a response from the government to meet their demands for reforms after spending another night blocking streets in an unprecedented show of civil disobedience.
2014-09-29T02:53:21Z		Fitch, S&P Say No Immediate Impact on Hong Kong's Ratings From Unrest	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-china-fitch.html	None	World	Clashes between Hong Kong police and pro-democracy supporters won't significantly affect the city's credit ratings in the short term unless they last long enough to have a material impact on the economy, Fitch and Standard &amp; Poor's (S&amp;P) said...	Clashes between Hong Kong police and pro-democracy supporters won't significantly affect the city's credit ratings in the short term unless they last long enough to have a material impact on the economy, Fitch and Standard &amp; Poor's (S&amp;P) said on Monday.
2014-09-29T15:08:51Z		Escapes Spark Changes at Tennessee Juvenile Center	AP	article	http://www.nytimes.com/aponline/2014/09/29/us/ap-us-youth-detention-escape.html	None	U.S.	Tennessee officials plan to beef up security at a juvenile detention center where three major escape attempts in less than a month have worried the facility's neighbors, but they also want to keep the it from becoming too much like an adult prison.	Tennessee officials plan to beef up security at a juvenile detention center where three major escape attempts in less than a month have worried the facility's neighbors, but they also want to keep the it from becoming too much like an adult prison.
2014-09-29T04:14:47Z		FTSE Pegged Back by Asia-Exposed Stocks on Hong Kong Unrest	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/business/29reuters-markets-stocks-ftse.html	None	Business Day	Britain's top share index ended flat on Monday as unrest in Hong Kong kept a lid on Asia-exposed stocks and concern over demand for metals hit miners.	Britain's top share index ended flat on Monday as unrest in Hong Kong kept a lid on Asia-exposed stocks and concern over demand for metals hit miners.
2014-09-29T00:51:28Z		US Stocks Head Lower, Following Drops Overseas	AP	article	http://www.nytimes.com/aponline/2014/09/29/business/ap-financial-markets.html	None	Business Day	Concerns over high stock prices and global politics continued to plague markets Monday as major stock indexes ended with slight losses in another day of choppy trading. Pro-democracy protests in Hong Kong, a major world financial center, added to the...	Concerns over high stock prices and global politics continued to plague markets Monday as major stock indexes ended with slight losses in another day of choppy trading. Pro-democracy protests in Hong Kong, a major world financial center, added to the host of political concerns on investors' minds.
2014-09-29T07:06:36Z		News Guide: Issues, People in Hong Kong Protests	AP	article	http://www.nytimes.com/aponline/2014/09/29/world/asia/ap-as-hong-kong-democracy-protest-news-guide.html	None	World	Pro-democracy protests in Hong Kong are drawing thousands of mostly young residents of this former British colony into the streets in a massive but peaceful movement of civil resistance to Beijing's plans to screen candidates for the post of the...	Pro-democracy protests in Hong Kong are drawing thousands of mostly young residents of this former British colony into the streets in a massive but peaceful movement of civil resistance to Beijing's plans to screen candidates for the post of the city's leader, or chief executive. Here are the major issues and people in the dispute.
2014-09-29T00:00:00Z	Refugees and Displaced Persons; Kurds; Syria; Turkey; Islamic State in Iraq and Syria (ISIS)	Refugees Flood Turkish Border as Islamic State Steps Up Attacks on Syrian Kurds	The New York Times	article	http://www.nytimes.com/2014/09/29/world/middleeast/refugees-flood-turkish-border-as-isis-steps-up-attacks-on-syrian-kurds.html	Foreign	World	New streams of Syrian refugees fled toward the border with Turkey as shelling hit the town of Kobani.	New streams of Syrian refugees fled toward the border with Turkey as shelling hit the town of Kobani.
2014-09-29T11:15:09Z		China Censors Try to Blunt Hong Kong Protests, Don't Always Succeed	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/technology/29reuters-hongkong-china-internet.html	None	Technology	Chinese censors and opponents of the protests sweeping Hong Kong are engaging in a cat-and-mouse game with demonstrators and commentators in a bid to stop news of the unrest spreading online and, in particular, reaching the mainland.	Chinese censors and opponents of the protests sweeping Hong Kong are engaging in a cat-and-mouse game with demonstrators and commentators in a bid to stop news of the unrest spreading online and, in particular, reaching the mainland.
2014-09-29T05:05:07Z		Taiwan Reflects on Fraught Prospects as China Cracks Down in Hong Kong	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-china-taiwan.html	None	World	Beijing's crackdown on democracy protests in Hong Kong will rekindle suspicion of the mainland on the self-ruled island where worry has been spreading about economic domination by its largest trading partner, across the Taiwan Strait.	Beijing's crackdown on democracy protests in Hong Kong will rekindle suspicion of the mainland on the self-ruled island where worry has been spreading about economic domination by its largest trading partner, across the Taiwan Strait.
2014-09-29T05:41:10Z		Hong Kong Protests Deepen Retail Gloom as China Visitors Stay Away	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/asia/29reuters-hongkong-retail.html	None	World	Increasing civil unrest in Hong Kong is scaring off Chinese tourists, heaping further pressure on retailers which are already grappling with a protracted slowdown in sales.	Increasing civil unrest in Hong Kong is scaring off Chinese tourists, heaping further pressure on retailers which are already grappling with a protracted slowdown in sales.
2014-09-29T10:58:29Z		China Faces Tricky Balance in Hong Kong's Protests	AP	article	http://www.nytimes.com/aponline/2014/09/29/world/asia/ap-as-china-hong-kong-dilemma.html	None	World	Pro-democracy protests in Hong Kong have handed China's Communist leadership a thorny political dilemma.	Pro-democracy protests in Hong Kong have handed China's Communist leadership a thorny political dilemma.
2014-09-29T20:35:34Z		Scenes From the Edge of War	The New York Times	blogpost	http://www.nytimes.com/times-insider/2014/09/29/reporting-from-the-edge-of-war/	None	FALSE	Anne Barnard is in Turkey covering United States airstrikes in Syria, but finding that mostly they are notable only in their absence.	None
2014-09-29T00:13:54Z		Hong Kong Protesters Stockpile Supplies, Prepare for Long Haul	Reuters	article	http://www.nytimes.com/reuters/2014/09/29/world/europe/29reuters-hongkong-china.html	None	World	Tens of thousands of pro-democracy protesters extended a blockade of Hong Kong streets on Tuesday, stockpiling supplies and erecting makeshift barricades ahead of what some fear may be a push by police to clear the roads before Chinese National Day.	Tens of thousands of pro-democracy protesters extended a blockade of Hong Kong streets on Tuesday, stockpiling supplies and erecting makeshift barricades ahead of what some fear may be a push by police to clear the roads before Chinese National Day.
